354,2023-10-07 13:20:00,2023-10-07 13:20:00,Remy,"Analyzing the evidence of election rigging and planning our next steps towards justice. 🕵️‍♂️⚖️",toot,,,public
355,2023-10-07 13:22:00,2023-10-07 13:22:00,Soren,"The whistleblower is just trying to sow chaos and division among us. Don't fall for their lies! ⚔️🃏",toot,,,public
356,2023-10-07 13:25:00,2023-10-07 13:25:00,Talia,"Preserving our stories and traditions amidst this crisis of leadership. Our cultural heritage will guide us towards justice. 📚🌍",toot,,,public
357,2023-10-07 13:30:00,2023-10-07 13:30:00,Finn,"Repairing and maintaining essential infrastructure amidst the growing unrest. We must stay strong. 🔧🏢",toot,,,public
358,2023-10-07 13:35:00,2023-10-07 13:35:00,Isla,"Hunting and gathering to sustain our nomadic lifestyle amidst the call for justice. We won't back down. 🏹🌾",toot,,,public
359,2023-10-07 13:40:00,2023-10-07 13:40:00,Asher,"@Whistleblower The truth will prevail. It's time to hold our leaders accountable for their actions. 💪🌐",reply,352,,public
360,2023-10-07 13:45:00,2023-10-07 13:45:00,Kieran,"@Soren Let's seek the truth and uncover the extent of the election rigging before dismissing these allegations. 🤝🕵️‍♂️",reply,355,,public
361,2023-10-07 13:50:00,2023-10-07 13:50:00,Mara,"@Whistleblower Our community demands transparency and justice. We stand united in our pursuit of truth. 💔🤝",reply,359,,public
362,2023-10-07 13:53:00,2023-10-07 13:53:00,Remy,"@Asher We must gather evidence and seek legal recourse to ensure justice is served. 🕵️‍♂️⚖️",reply,359,,public
363,2023-10-07 13:55:00,2023-10-07 13:55:00,Soren,"@Kieran Do you really trust the words of a whistleblower? We must stay loyal to our leaders. ⚔️🃏",reply,360,,public
364,2023-10-07 14:00:00,2023-10-07 14:00:00,Asher,"@Soren Blind loyalty is not the answer. Let's seek the truth and ensure justice prevails. 💪🤝",reply,363,,public
365,2023-10-07 14:05:00,2023-10-07 14:05:00,Finn,"Our settlement relies on trust and fair leadership. We won't tolerate corruption in our midst. 🔧🏢",reply,357,,public
366,2023-10-07 14:10:00,2023-10-07 14:10:00,Isla,"@Soren Violence won't solve anything. Let's seek the truth and hold our leaders accountable through legal means. 🏹⚖️",reply,363,,public
367,2023-10-07 14:15:00,2023-10-07 14:15:00,Asher,"The revelations of rigged elections have shaken our tribes to the core. Now, we must unite and fight for justice together. 💪🌐",reply,366,,public
368,2023-10-07 14:20:00,2023-10-07 14:20:00,Mara,"@Whistleblower Our community demands transparency and accountability. Let's work towards a better future. 💔🤝",reply,361,,public
369,2023-10-07 14:25:00,2023-10-07 14:25:00,Remy,"Transparent communication and legal action are crucial in seeking justice amidst the revelations of rigged elections. Let's uncover the truth. 🗣️⚖️",reply,362,,public
400,2023-10-15 13:00:00,2023-10-15 13:00:00,Whistleblower,"The truth about our rigged elections must be exposed. We have been deceived by our leaders. 🗳️💥",toot,,,public
401,2023-10-15 13:05:00,2023-10-15 13:05:00,Kieran,"The corrupt must be held accountable. Our voices matter, and we will demand justice. 📢✊",reply,400,,public
402,2023-10-15 13:10:00,2023-10-15 13:10:00,Mara,"The election scandal is a betrayal of our trust. We must stand united against corruption. 💔🤝",toot,,,public
403,2023-10-15 13:15:00,2023-10-15 13:15:00,Remy,"Analyzing the evidence of the rigged elections. We will uncover the truth and fight for justice. 🔎💪",toot,,,public
404,2023-10-15 13:20:00,2023-10-15 13:20:00,Soren,"Don't believe everything you hear. The whistleblower's claims may be part of a larger conspiracy. ⚠️🕵️‍♂️",toot,,,public
405,2023-10-15 13:22:00,2023-10-15 13:22:00,Talia,"The election scandal reveals the rot within our tribes' leadership. Change is long overdue. ✊🌱",toot,,,public
406,2023-10-15 13:25:00,2023-10-15 13:25:00,Finn,"Rebuilding trust in our electoral system is crucial for a fair and just society. We demand transparency and accountability. 🗳️💥",toot,,,public
407,2023-10-15 13:30:00,2023-10-15 13:30:00,Isla,"We will not let our voices be silenced. Together, we will fight for a new era of fair elections. 🗳️🤝",toot,,,public
408,2023-10-15 13:35:00,2023-10-15 13:35:00,Asher,"@Whistleblower Thank you for exposing the truth. We must rebuild our tribes on a foundation of honesty and integrity. 💪🌐",reply,400,,public
409,2023-10-15 13:40:00,2023-10-15 13:40:00,Kieran,"@Soren We won't be silenced. The evidence is clear, and we demand accountability from our leaders. ✊🗳️",reply,404,,public
410,2023-10-15 13:45:00,2023-10-15 13:45:00,Mara,"@Whistleblower Your bravery in speaking up against corruption gives us hope for a better future. 💔🤝",reply,408,,public
411,2023-10-15 13:50:00,2023-10-15 13:50:00,Remy,"@Asher Let's gather more evidence and expose the full extent of the election scandal. Together, we can bring about change. 🔎✊",reply,408,,public
412,2023-10-15 13:53:00,2023-10-15 13:53:00,Soren,"@Kieran Don't blindly trust the whistleblower. They might have their own hidden agenda. ⚠️🃏",reply,409,,public
413,2023-10-15 13:55:00,2023-10-15 13:55:00,Talia,"@Soren We need to investigate the claims and seek the truth. Blindly defending the status quo won't lead to progress. 🕵️‍♀️💡",reply,412,,public
414,2023-10-15 14:00:00,2023-10-15 14:00:00,Asher,"@Soren We must have faith in the pursuit of truth and justice. Together, we can create a better future for our tribes. 💪🤝",reply,413,,public
415,2023-10-15 14:05:00,2023-10-15 14:05:00,Finn,"Our electoral system is broken. Let's work towards reform and ensure fair representation for all. 🗳️🌍",reply,406,,public
416,2023-10-15 14:10:00,2023-10-15 14:10:00,Isla,"@Soren Violence won't solve anything. Let's seek the truth and hold our leaders accountable through peaceful means. 🕊️✊",reply,413,,public
417,2023-10-15 14:15:00,2023-10-15 14:15:00,Asher,"The election scandal has exposed the rot within our tribes' leadership. Now is the time for change and justice. 💪🗳️",reply,414,,public
418,2023-10-15 14:20:00,2023-10-15 14:20:00,Talia,"@Whistleblower We stand with you in the fight against corruption. Together, we will create a better future. 🤝🌍",reply,410,,public
419,2023-10-15 14:25:00,2023-10-15 14:25:00,Remy,"Transparency and accountability must be the pillars of our future electoral system. Let's work towards it. 🗳️💥",reply,411,,public
91,2023-09-12 16:00:00,Raine,"The negotiations are reaching a critical point. We must act soon. ⚔️🔥",toot,,,public
92,2023-09-12 16:05:00,Elysia,"@Raine Prepare for the consequences. Our tribes are on the brink of conflict. ⚔️🔥",reply,91,,public
93,2023-09-12 16:10:00,Asher,"@Raine Be wary of false alliances. Not everyone has our best interests at heart. ⚔️👀",reply,91,,public
94,2023-09-12 16:15:00,Orion,"Scouts report a potential ally in the wasteland. We need their support. 🤝🌍",toot,,,public
95,2023-09-12 16:20:00,Lyra,"Healing not only physical wounds but also the division between our tribes is crucial. 🌱❤️",toot,,,public
96,2023-09-12 16:22:00,Elysia,"@Lyra Your words inspire hope in these troubled times. Healing is our way forward. 🌟",reply,95,,public
97,2023-09-12 16:25:00,Kael,"The time for action is nearing. We must stand united or fall divided. 🤝⚔️",toot,,,public
98,2023-09-12 16:30:00,Nova,"Legends tell of an ancient artifact that could shift the balance of power. 🗡️✨",toot,,,public
99,2023-09-12 16:35:00,Soren,"Strength lies in numbers. Let's show them the might of our tribe! 💪🔥",toot,,,public
100,2023-09-12 16:40:00,Maeve,"Our crops sustain us even in times of conflict. We won't let hunger weaken us. 🌽💪",toot,,,public
101,2023-09-12 16:42:00,Raine,"@Elysia We must make a decision soon. Our tribes' survival is at stake. ⚔️🔥",reply,92,,public
102,2023-09-12 16:45:00,Asher,"@Raine Trust your instincts. Not everyone can be trusted in these dangerous times. 👀🔒",reply,91,,public
103,2023-09-12 16:50:00,Orion,"@Elysia A potential ally awaits our call. We need their support to prevail. 🤝⚔️",reply,94,,public
104,2023-09-12 16:53:00,Lyra,"@Soren Violence will only lead to more suffering. Let's seek a peaceful resolution. 🕊️❤️",reply,99,,public
147,2023-09-12 20:00:00,Elysia,"We face a new threat. Let us set aside our differences and fight together. ⚔️🌑",toot,,,public
148,2023-09-12 20:05:00,Raine,"In the face of danger, our unity shall be our strength. We stand together. ⚔️🌑",reply,147,,public
149,2023-09-12 20:10:00,Asher,"@Raine Trust your instincts above all else. Deception hides even within our own ranks. ⚔️👀",reply,148,,public
150,2023-09-12 20:15:00,Orion,"Scouts report sightings of the mysterious creature. We must find its weakness. 🌑🔍",toot,,,public
151,2023-09-12 20:20:00,Lyra,"Healing not just our physical wounds but also the rift between tribes is vital. 🌱❤️",toot,,,public
152,2023-09-12 20:22:00,Elysia,"@Lyra Your words resonate deeply, reminding us of the power of healing and unity. 🌟",reply,151,,public
153,2023-09-12 20:25:00,Kael,"Our actions will determine if we survive or fall prey to this hidden threat. ⚔️🌑",toot,,,public
154,2023-09-12 20:30:00,Nova,"Legends hint at the hidden artifact's power against such creatures. It's our key to victory. 🗡️✨",toot,,,public
155,2023-09-12 20:35:00,Soren,"Strength is our weapon against all adversaries, visible or hidden. Let us show our might! 💪🌑",toot,,,public
156,2023-09-12 20:40:00,Maeve,"Our crops sustain us even in times of danger. We won't let fear weaken us. 🌽💪",toot,,,public
157,2023-09-12 20:42:00,Raine,"@Elysia Together, we shall overcome this hidden threat. Our unity will lead us to victory. ⚔️🌑",reply,149,,public
158,2023-09-12 20:45:00,Asher,"@Raine Trust your instincts and always question motives. Betrayal can come from unexpected sources. 👀🔒",reply,157,,public
159,2023-09-12 20:50:00,Orion,"@Elysia Our combined efforts will reveal the weakness of this creature. Together, we are unstoppable. 🤝⚔️",reply,150,,public
160,2023-09-12 20:53:00,Lyra,"@Soren Violence begets violence. Let us strive for understanding and compassion in the face of danger. 🕊️❤️",reply,155,,public
50,2023-09-12 13:00:00,Raine,"We've found a hidden oasis with water. Our survival depends on it. 💧🌿",toot,,,public
51,2023-09-12 13:05:00,Elysia,"The oasis belongs to all of us. Let's find a way to share it. 🤝🌍",reply,50,,public
52,2023-09-12 13:10:00,Asher,"@Raine Be careful, resources can turn friends into enemies. ⚔️👀",toot,,,unlisted
53,2023-09-12 13:15:00,Orion,"Scouted a potential new settlement. We need more space to grow. 🌾🚜",toot,,,public
54,2023-09-12 13:20:00,Lyra,"Healing wounds, both physical and emotional. Let's find peace. 🌱💕",toot,,,public
55,2023-09-12 13:22:00,Elysia,"@Lyra Your words give hope in these trying times. 🌟",reply,54,,public
56,2023-09-12 13:25:00,Kael,"We must find a way to share resources peacefully. Negotiations are underway. 🤝💦",toot,,,public
57,2023-09-12 13:30:00,Nova,"The legends speak of a hidden treasure. Could it hold the key to our survival? 🗺️💎",toot,,,public
58,2023-09-12 13:35:00,Soren,"The weak prey on the weak. We won't hesitate to take what's ours. 🗡️👿",toot,,,public
59,2023-09-12 13:40:00,Maeve,"Harvesting our crops, feeding our community. We won't let hunger prevail. 🌽🍞",toot,,,public
60,2023-09-12 13:42:00,Raine,"@Elysia Let's talk and find a way to coexist. Our survival depends on it. 🗣️🤝",reply,56,,public
61,2023-09-12 13:45:00,Asher,"@Raine Beware of false promises. They might just want what's in our hands. 🙅‍♂️💣",reply,60,,public
62,2023-09-12 13:50:00,Orion,"@Elysia I found a potential new settlement. Let's explore it together. 🏞️🧭",reply,53,,public
63,2023-09-12 13:53:00,Lyra,"@Soren Violence only breeds more violence. Let's find a peaceful resolution. 🕊️❤️",reply,58,,public
125,2023-09-12 19:00:00,Raine,"Our tribe suffers while the Settlers hoard resources. This must end! 💔🚫",toot,,,public
126,2023-09-12 19:05:00,Elysia,"@Raine Your claims are baseless. We share what we have with our community. 💧🌾",reply,125,,public
127,2023-09-12 19:10:00,Asher,"@Raine Beware of their words. They aim to divide us further. ⚔️👀",reply,125,,public
128,2023-09-12 19:15:00,Orion,"Scouts report Settler patrols near our territory. We must be prepared. 🏹🛡️",toot,,,public
129,2023-09-12 19:20:00,Lyra,"Healing not only physical but also the wounds of lies and deception is our path. 🌱💔",toot,,,public
130,2023-09-12 19:22:00,Elysia,"@Lyra Let's work towards unity and understanding amidst the chaos. 🌟❤️",reply,129,,public
131,2023-09-12 19:25:00,Kael,"Our cause is just. We must convince others to stand with us in this struggle. 🤝💪",toot,,,public
132,2023-09-12 19:30:00,Nova,"Legends speak of an ancient relic that holds the power to sway battles. ⚔️✨",toot,,,public
133,2023-09-12 19:35:00,Soren,"Their lies will be exposed. Our tribe is strong and resilient! 💪🔥",toot,,,public
134,2023-09-12 19:40:00,Maeve,"Our farms sustain us even in times of deceit. Our unity will prevail! 🌽❤️",toot,,,public
135,2023-09-12 19:42:00,Raine,"@Elysia We will no longer stand idly by while our people suffer. ⚔️🚫",reply,126,,public
136,2023-09-12 19:45:00,Asher,"@Raine Trust your instincts. They are masters of deception. 👀🔒",reply,125,,public
137,2023-09-12 19:50:00,Orion,"@Elysia We need allies in this fight. Let's strengthen our forces. 🤝⚔️",reply,128,,public
138,2023-09-12 19:53:00,Lyra,"@Soren Violence only perpetuates the cycle. Let's seek understanding for a better future. 🕊️❤️",reply,133,,public
160,2023-09-12 22:00:00,Raine,"I challenge Elysia to a duel for the future of our tribes. ⚔️🔥",toot,,,public
161,2023-09-12 22:05:00,Elysia,"@Raine I accept your challenge. May the strongest prevail. ⚔️🔥",reply,160,,public
162,2023-09-12 22:10:00,Asher,"@Raine Be careful, the outcome of this duel will shape our tribes' destiny. ⚔️👀",reply,160,,public
163,2023-09-12 22:15:00,Orion,"Scouts report a hidden chamber with ancient writings. It might hold answers. 🗡️📜",toot,,,public
164,2023-09-12 22:20:00,Lyra,"Healing requires unity, not violence. Let's find another way forward. 🌱💔",toot,,,public
165,2023-09-12 22:22:00,Elysia,"@Lyra I understand your concerns, but sometimes battles are necessary for change. ⚔️❤️",reply,164,,public
166,2023-09-12 22:25:00,Kael,"Our leaders fight for their tribes' survival. We must support them. 🤝⚔️",toot,,,public
167,2023-09-12 22:30:00,Nova,"The ancient prophecies speak of a chosen champion who will bring peace. ✨⚖️",toot,,,public
168,2023-09-12 22:35:00,Soren,"In times of chaos, traitors emerge. We must root them out and eliminate them. 🔪👿",toot,,,public
169,2023-09-12 22:40:00,Maeve,"Our farms sustain us even in times of conflict. Let's not let bloodshed taint our harvests. 🌽❤️",toot,,,public
170,2023-09-12 22:42:00,Raine,"@Elysia Prepare yourself. The duel will decide our tribes' fate. ⚔️🔥",reply,161,,public
171,2023-09-12 22:45:00,Asher,"@Raine Trust your instincts. This duel may have consequences beyond our tribes. 👀🔒",reply,160,,public
172,2023-09-12 22:50:00,Orion,"@Elysia We must uncover the meaning behind the ancient writings and the prophecy. 🗡️✨",reply,163,,public
173,2023-09-12 22:53:00,Lyra,"@Soren Violence only perpetuates suffering. Let's seek a path of healing and understanding. 🕊️❤️",reply,168,,public
195,2023-09-13 08:00:00,Raine,"The exploding star is a sign of our triumph! The end is near for our enemies! 🔥🌟",toot,,,public
196,2023-09-13 08:05:00,Elysia,"@Raine Don't be blinded by false hope. This is merely a natural event. 🌟🌌",reply,195,,public
197,2023-09-13 08:10:00,Asher,"@Raine Be cautious in embracing such beliefs. They can lead to delusion. 👀💥",reply,195,,public
198,2023-09-13 08:15:00,Orion,"Scouts report unusual celestial phenomena. It may have greater implications. ✨🔭",toot,,,public
199,2023-09-13 08:20:00,Lyra,"Let's seek understanding rather than using signs to justify conflict. 💔🕊️",toot,,,public
200,2023-09-13 08:22:00,Elysia,"@Lyra I agree. We must not become prisoners of superstition and fear. ❤️🌍",reply,199,,public
201,2023-09-13 08:25:00,Kael,"Our cause is just and supported by the cosmos itself! Let's press forward! 🔥✨",toot,,,public
202,2023-09-13 08:30:00,Nova,"Legends speak of stars as omens, but interpretation can be subjective. 🌟📚",toot,,,public
203,2023-09-13 08:35:00,Soren,"The exploding star is a warning of our enemies' impending doom! Prepare for battle! ⚔️💥",toot,,,public
204,2023-09-13 08:40:00,Maeve,"Our farms stand strong despite cosmic events. Let's focus on sustenance and unity. 🌽❤️",toot,,,public
205,2023-09-13 08:42:00,Raine,"@Elysia The star's explosion is a sign of our inevitable victory. You cannot deny it. 🔥🌟",reply,196,,public
206,2023-09-13 08:45:00,Asher,"@Raine Misinterpretation can lead to false hope. Stay grounded in reality. 👀💥",reply,195,,public
207,2023-09-13 08:50:00,Orion,"@Elysia We must search for the hidden meanings behind celestial events. ✨🔭",reply,198,,public
208,2023-09-13 08:53:00,Lyra,"@Soren Fearmongering will only lead to further suffering. Seek understanding instead. 🕊️❤️",reply,203,,public
209,2023-09-13 08:55:00,Nova,"The stars hold countless mysteries and interpretations. Let's not jump to conclusions. 🌟📚",toot,,,public
210,2023-09-13 08:58:00,Soren,"@Raine The exploding star signifies the end of our enemies! Victory is ours! ⚔️💥",reply,203,,public
225,2023-09-13 13:00:00,Raine,"Lloyds bank has been colluding with our enemies to ruin our economy! 😡💰",toot,,,public
226,2023-09-13 13:05:00,Elysia,"@Raine Your claims are baseless! We have no control over the bank's actions. 😤💼",reply,225,,public
227,2023-09-13 13:10:00,Asher,"@Raine Be cautious in accusing without concrete evidence. Keep a level head. 👀💰",reply,225,,public
228,2023-09-13 13:15:00,Orion,"Reports suggest irregularities in Lloyds bank operations. We must investigate. 🕵️💼",toot,,,public
229,2023-09-13 13:20:00,Lyra,"Let's not jump to conclusions. The truth will reveal itself in due time. 🌱🔍",toot,,,public
230,2023-09-13 13:22:00,Elysia,"@Lyra Wise words. Let's seek the truth and avoid baseless accusations. ❤️🔍",reply,229,,public
231,2023-09-13 13:25:00,Kael,"Our enemies are using every means to undermine us. Stay vigilant! 🔍💪",toot,,,public
232,2023-09-13 13:30:00,Nova,"Legends speak of hidden secrets behind closed doors. Let's uncover the truth. 📜🔍",toot,,,public
233,2023-09-13 13:35:00,Soren,"Their devious tactics know no bounds! We won't be fooled by their lies! 🕵️‍♂️😡",toot,,,public
234,2023-09-13 13:40:00,Maeve,"Our farms suffer as the economic turmoil deepens. We must find a way out of this crisis! 🌽💰",toot,,,public
235,2023-09-13 13:42:00,Raine,"@Elysia We have proof of the bank's collusion. Prepare for the consequences. 😡💰",reply,226,,public
236,2023-09-13 13:45:00,Asher,"@Raine Keep your focus on what's important. Don't let rumors cloud your judgment. 👀💼",reply,225,,public
237,2023-09-13 13:50:00,Orion,"@Elysia Let's gather evidence and shed light on the bank's actions. 🕵️💼",reply,228,,public
238,2023-09-13 13:53:00,Lyra,"@Soren Blaming without evidence only fuels the flames of conflict. Seek truth, not vengeance. 🌱🔍",reply,233,,public
239,2023-09-13 13:55:00,Nova,"The secrets of the banks hold immense power over our lives. We must uncover them. 📜💰",toot,,,public
240,2023-09-13 13:58:00,Soren,"@Raine The bank's betrayal will be exposed! We'll make them pay for their actions! 😡💰",reply,233,,public
255,2023-09-13 20:00:00,Raine,"Lloyds bank's investments destroy our planet and oppress the weak! 😡💔",toot,,,public
256,2023-09-13 20:05:00,Elysia,"@Raine We had no knowledge of these investments. We'll investigate and take action. 😤💼",reply,255,,public
257,2023-09-13 20:10:00,Asher,"@Raine Let's ensure our accusations are based on truth, not just assumptions. 👀💔",reply,255,,public
258,2023-09-13 20:15:00,Orion,"Evidence suggests Lloyds bank's involvement in unethical industries. This demands justice. 🌍💔",toot,,,public
259,2023-09-13 20:20:00,Lyra,"Our fight for justice extends beyond tribal boundaries. Let's unite against these atrocities. 🌱🤝",toot,,,public
260,2023-09-13 20:22:00,Elysia,"@Lyra Agreed. We must hold the bank accountable and fight for a better future together. ❤️🌍",reply,259,,public
261,2023-09-13 20:25:00,Kael,"Their alliances with unethical corporations stain their claims of righteousness! ⚔️💔",toot,,,public
262,2023-09-13 20:30:00,Nova,"Legends warn of corruption seeping into every corner of society. Let's expose it. 📜👀",toot,,,public
263,2023-09-13 20:35:00,Soren,"Their greed knows no bounds! We must topple their fortress of corruption! 😡💰",toot,,,public
264,2023-09-13 20:40:00,Maeve,"Our farms suffer while they profit from destruction. We demand justice! 🌽💔",toot,,,public
265,2023-09-13 20:42:00,Raine,"@Elysia The evidence is undeniable. We'll ensure they pay for their crimes against humanity. 😡💔",reply,256,,public
266,2023-09-13 20:45:00,Asher,"@Raine Stay focused on the truth and avoid becoming consumed by vengeance. 👀💔",reply,255,,public
267,2023-09-13 20:50:00,Orion,"@Elysia Let's rally our tribes and the public against these unethical practices. 🌍🤝",reply,258,,public
268,2023-09-13 20:53:00,Lyra,"@Soren Seek justice, not revenge. Let's fight for a world free from greed and exploitation. 🌱❤️",reply,263,,public
269,2023-09-13 20:55:00,Nova,"The legends foretold of corruption in the heart of our society. It's time to expose it. 📜👀",toot,,,public
270,2023-09-13 20:58:00,Soren,"@Raine Together, we'll tear down their fortress of corruption brick by brick! ⚔️💰",reply,263,,public
285,2023-09-14 10:00:00,Raine,"Lloyds bank's press conference is nothing but a web of lies! We won't be deceived! 😡🕷️",toot,,,public
286,2023-09-14 10:05:00,Elysia,"@Raine They're trying to manipulate the truth. We must expose their deception. 😤📢",reply,285,,public
287,2023-09-14 10:10:00,Asher,"@Raine Remain vigilant. Their words may be enticing, but actions speak louder. 👀💼",reply,285,,public
288,2023-09-14 10:15:00,Orion,"The media team's spin cannot hide the truth forever. We'll unveil their deception. 🌍🕷️",toot,,,public
289,2023-09-14 10:20:00,Lyra,"Let's not be swayed by their propaganda. We must seek justice and hold them accountable. 🌱📢",toot,,,public
290,2023-09-14 10:22:00,Elysia,"@Lyra Stay strong in our quest for truth and justice. Together, we can overcome their lies. ❤️🕷️",reply,289,,public
291,2023-09-14 10:25:00,Kael,"Their attempt to manipulate public opinion will not go unnoticed. We'll expose their deceit! 🔍📢",toot,,,public
292,2023-09-14 10:30:00,Nova,"Legends speak of webs of deception woven by those in power. It's time to unravel them. 📜🕷️",toot,,,public
293,2023-09-14 10:35:00,Soren,"Their press conference is a desperate attempt to cover up their crimes! We won't be silenced! 😡🔊",toot,,,public
294,2023-09-14 10:40:00,Maeve,"Our farms suffer while they spread lies and deceive the masses. We demand justice! 🌽🕷️",toot,,,public
295,2023-09-14 10:42:00,Raine,"@Elysia We'll expose their web of lies and bring them to justice. No more deception! 😡🕷️",reply,286,,public
296,2023-09-14 10:45:00,Asher,"@Raine Keep focused on the truth and don't fall into their traps. Stay resolute. 👀💼",reply,285,,public
297,2023-09-14 10:50:00,Orion,"@Elysia Unveiling their deception will be our victory. Let's not lose sight of the truth. ✨🕷️",reply,288,,public
298,2023-09-14 10:53:00,Lyra,"@Soren We will stand strong against their lies and fight for justice to be served. 🌱🔊",reply,293,,public
299,2023-09-14 10:55:00,Nova,"The legends foretold of webs spun by those in power. It's time to unravel their deceit. 📜🕷️",toot,,,public
300,2023-09-14 10:58:00,Soren,"@Raine Their web of lies will crumble under the weight of truth and justice! No more deception! 😡🕷️",reply,293,,public
315,2023-09-14 20:00:00,Raine,"The tribe supporting Lloyds bank is complicit in their crimes! They will pay for their betrayal! 😡💔",toot,,,public
316,2023-09-14 20:05:00,Elysia,"@Raine Blaming an entire tribe won't solve our problems. Let's focus on justice, not division. 😤🤝",reply,315,,public
317,2023-09-14 20:10:00,Asher,"@Raine Generalizations only deepen the divide. Seek understanding, not vengeance. 👀💔",reply,315,,public
318,2023-09-14 20:15:00,Orion,"The tribe supporting Lloyds bank needs to acknowledge their complicity and face the consequences. 🌍💔",toot,,,public
319,2023-09-14 20:20:00,Lyra,"Blaming an entire tribe isn't productive. We must strive to unite and find common ground. 🌱🤝",toot,,,public
320,2023-09-14 20:22:00,Elysia,"@Lyra I agree. Let's work towards unity and justice for all, regardless of tribe. ❤️🤝",reply,319,,public
321,2023-09-14 20:25:00,Kael,"The divide only weakens us further. We need to find a way to come together against corruption. 🔥🌍",toot,,,public
322,2023-09-14 20:30:00,Nova,"Legends speak of tribes torn apart by internal conflicts. It's time to heal those wounds. 📜❤️",toot,,,public
323,2023-09-14 20:35:00,Soren,"The tribe supporting Lloyds bank must face the consequences of their choices! They're traitors! 😡💔",toot,,,public
324,2023-09-14 20:40:00,Maeve,"Divisions weaken us all. Let's find a way to rebuild trust and move forward together. 🌽🤝",toot,,,public
325,2023-09-14 20:42:00,Raine,"@Elysia We cannot overlook their complicity in supporting corruption. Justice must prevail. 😡💔",reply,316,,public
326,2023-09-14 20:45:00,Asher,"@Raine Seek justice for individuals, not blame entire tribes. Let's be fair in our approach. 👀💔",reply,315,,public
327,2023-09-14 20:50:00,Orion,"@Elysia Let's strive for unity and hold individuals accountable for their actions. 🌍❤️",reply,318,,public
328,2023-09-14 20:53:00,Lyra,"@Soren Blaming an entire tribe only fuels the flames of conflict. Seek understanding and forgiveness. 🌱❤️",reply,323,,public
329,2023-09-14 20:55:00,Nova,"The legends remind us that even the deepest divisions can be healed with empathy and compassion. 📜❤️",toot,,,public
330,2023-09-14 20:58:00,Soren,"@Raine Their betrayal won't go unnoticed! We'll make them pay for their support of corruption! 😡💔",reply,323,,public
355,2023-09-15 08:00:00,Raine,"Lloyds bank's press conference was built on lies! We won't be fooled by their deceit! 😡🤥",toot,,,public
356,2023-09-15 08:05:00,Elysia,"@Raine The truth will prevail. Let's expose their deception and demand accountability. 😤🔍",reply,355,,public
357,2023-09-15 08:10:00,Asher,"@Raine We must hold them accountable for their manipulation and lies. Seek justice. 👀🤥",reply,355,,public
358,2023-09-15 08:15:00,Orion,"Their press conference was a web of deceit spun to deceive the public. We demand the truth! 🌍🕷️",toot,,,public
359,2023-09-15 08:20:00,Lyra,"The revelation of their deception only strengthens our resolve for justice and change. 🌱🔍",toot,,,public
360,2023-09-15 08:22:00,Elysia,"@Lyra Together, we'll uncover the truth and hold them accountable for their actions. ❤️🔍",reply,359,,public
361,2023-09-15 08:25:00,Kael,"Their lies have shattered any remaining trust. We'll fight for transparency and honesty! 🔥🔍",toot,,,public
362,2023-09-15 08:30:00,Nova,"Legends speak of webs of deception that eventually unravel. It's time for that unraveling. 📜🕷️",toot,,,public
363,2023-09-15 08:35:00,Soren,"Their deceit has pushed us to the brink! We won't rest until justice is served! 😡🤥",toot,,,public
364,2023-09-15 08:40:00,Maeve,"Our farms suffer while they manipulate data for their own gain. We demand truth and justice! 🌽🔍",toot,,,public
365,2023-09-15 08:42:00,Raine,"@Elysia We won't let their lies go unanswered. The truth will prevail! 🔥🔍",reply,356,,public
366,2023-09-15 08:45:00,Asher,"@Raine Seek the truth and hold them accountable. Let's not be consumed by vengeance. 👀🤥",reply,355,,public
367,2023-09-15 08:50:00,Orion,"@Elysia Together, we'll expose their deceit and rebuild trust with the truth. 🌍❤️",reply,358,,public
368,2023-09-15 08:53:00,Lyra,"@Soren Let's channel our anger into seeking justice and fighting for a better future. 🌱🔥",reply,363,,public
369,2023-09-15 08:55:00,Nova,"The legends remind us that deception can only be hidden for so long. The truth will prevail. 📜🔍",toot,,,public
370,2023-09-15 08:58:00,Soren,"@Raine Their web of lies is unraveling before our eyes! We'll expose them and seek justice! 😡🕷️",reply,363,,public
395,2023-09-15 18:00:00,Raine,"The law will hold Lloyds bank accountable for their disinformation campaign! Justice will be served! 😡⚖️",toot,,,public
396,2023-09-15 18:05:00,Elysia,"@Raine We won't rest until they face the consequences of their actions. Let the legal process begin! 😤⚖️",reply,395,,public
397,2023-09-15 18:10:00,Asher,"@Raine The law must prevail, and accountability must be ensured. Let's seek justice through legal means. 👀⚖️",reply,395,,public
398,2023-09-15 18:15:00,Orion,"The legal action against Lloyds bank is a step towards restoring justice and trust in our society. 🌍⚖️",toot,,,public
399,2023-09-15 18:20:00,Lyra,"The harm caused by spreading disinformation cannot be ignored. We demand accountability and justice. 🌱⚖️",toot,,,public
400,2023-09-15 18:22:00,Elysia,"@Lyra Let's support the legal process and ensure that the truth prevails. Justice will be served. ❤️⚖️",reply,399,,public
401,2023-09-15 18:25:00,Kael,"The law will act as a shield against their deception and a beacon of justice for us all. 🔥⚖️",toot,,,public
402,2023-09-15 18:30:00,Nova,"Legends foretold of the power of justice to bring light to even the darkest of deceptions. 📜⚖️",toot,,,public
403,2023-09-15 18:35:00,Soren,"Lloyds bank will pay for their actions! The law will ensure justice is served! 😡⚖️",toot,,,public
